$
1	1003010110	2	19:7,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	19	255	0	1	ПУ сил.стр-р желт.
1	1003010110	2	19:6,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	18	255	0	1	ПУ сил.стр-р розов.
1	1003010110	2	19:4,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	17	255	0	1	ПУ сил.стр-р фиол.
1	1003010110	2	19:2,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	16	255	0	1	ПУ сил.стр-р планир.
1	1003010110	2	19:1,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	15	255	0	1	ПУ сил.стр-р фактическое
1	1004010110	2	19:3,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	28	255	0	1	ПУ вида ВС салат.
1	1004010110	2	19:5,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	27	255	0	1	ПУ вида ВС оранж.
1	1004010110	2	19:7,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	26	255	0	1	ПУ вида ВС желт.
1	1004010110	2	19:6,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	25	255	0	1	ПУ вида ВС розов.
1	1004010110	2	19:4,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	24	255	0	1	ПУ вида ВС фиол.
1	1004010110	2	19:2,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	23	255	0	1	ПУ вида ВС планир.
1	1004010110	2	19:1,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	22	255	0	1	ПУ вида ВС фактическое
1	1005010110	2	19:3,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	35	255	0	1	ПУ ОК салат.
1	1005010110	2	19:5,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	34	255	0	1	ПУ ОК оранж.
1	1005010110	2	19:7,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	33	255	0	1	ПУ ОК желт.
1	1005010110	2	19:6,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	32	255	0	1	ПУ ОК розов.
1	1005010110	2	19:4,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	31	255	0	1	ПУ ОК фиолет.
1	1005010110	2	19:2,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	30	255	0	1	ПУ ОК планир.
1	1005010110	2	19:1,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	29	255	0	1	ПУ ОКфактическое
1	1006010110	2	19:3,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	42	255	0	1	ПУ ОТК салат.
1	1006010110	2	19:5,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	41	255	0	1	ПУ ОТК оранж.
1	1006010110	2	19:7,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	40	255	0	1	ПУ ОТК желт.
1	1006010110	2	19:6,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	39	255	0	1	ПУ ОТК розов.
1	1006010110	2	19:4,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	38	255	0	1	ПУ ОТК фиолет.
1	1006010110	2	19:2,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	37	255	0	1	ПУ ОТК планир.
1	1006010110	2	19:1,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	36	255	0	1	ПУ ОТК фактическое
1	1007010110	2	19:3,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	49	255	0	1	ПУ дивизии салат.
1	1007010110	2	19:5,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	48	255	0	1	ПУ дивизии оранж.
1	1007010110	2	19:7,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	47	255	0	1	ПУ дивизии желт.
1	1007010110	2	19:6,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	46	255	0	1	ПУ дивизии розов.
1	1007010110	2	19:4,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	45	255	0	1	ПУ дивизии фиолет.
1	1007010110	2	19:2,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	44	255	0	1	ПУ дивизии планир.
1	1007010110	2	19:1,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	43	255	0	1	ПУ дивизии фактическое
1	1008010110	2	19:3,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	56	255	0	1	ПУ бригады (кр.) салат.
1	1008010110	2	19:5,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	55	255	0	1	ПУ бригады (кр.) оранж.
1	1008010110	2	19:7,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	54	255	0	1	ПУ бригады (кр.) желт.
1	1008010110	2	19:6,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	53	255	0	1	ПУ бригады (кр.) розов.
1	1008010110	2	19:4,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	52	255	0	1	ПУ бригады (кр.) фиолет.
1	1008010110	2	19:2,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	51	255	0	1	ПУ бригады (кр.) планир.
1	1008010110	2	19:1,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	50	255	0	1	ПУ бригады (кр.) фактическое
1	1008030110	2	19:3,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	63	255	0	1	ПУ бригады (черн.) салат.
1	1008030110	2	19:5,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	62	255	0	1	ПУ бригады (черн.) оранж.
1	1008030110	2	19:7,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	61	255	0	1	ПУ бригады (черн.) желт.
1	1008030110	2	19:6,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	60	255	0	1	ПУ бригады (черн.) розов.
1	1008030110	2	19:4,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	59	255	0	1	ПУ бригады (черн.) фиолет.
1	1008030110	2	19:2,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	58	255	0	1	ПУ бригады (черн.) планир.
1	1008030110	2	19:1,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	57	255	0	1	ПУ бригады (черн.) фактическое
1	1009010110	2	1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	64	12	0	1	ПУ ЗТерО
1	1010010110	2	1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	65	12	0	1	ПУ РТерО
1	1011010110	2	19:3,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	72	255	0	1	ПУ бригады (кр.) салат.
1	1011010110	2	19:5,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	71	255	0	1	ПУ бригады (кр.) оранж.
1	1011010110	2	19:7,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	70	255	0	1	ПУ бригады (кр.) желт.
1	1011010110	2	19:6,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	69	255	0	1	ПУ бригады (кр.) розов.
1	1011010110	2	19:4,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	68	255	0	1	ПУ бригады (кр.) фиолет.
1	1011010110	2	19:2,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	67	255	0	1	ПУ бригады (кр.) планир.
1	1011010110	2	19:1,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	66	255	0	1	ПУ базы (кр.) фактическое
1	1011030110	2	19:3,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	79	255	0	1	ПУ бригады (кр.) салат.
1	1011030110	2	19:5,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	78	255	0	1	ПУ бригады (кр.) оранж.
1	1011030110	2	19:7,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	77	255	0	1	ПУ бригады (кр.) желт.
1	1011030110	2	19:6,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	76	255	0	1	ПУ бригады (кр.) розов.
1	1011030110	2	19:4,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	75	255	0	1	ПУ бригады (кр.) фиолет.
1	1011030110	2	19:2,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	74	255	0	1	ПУ бригады (кр.) планир.
1	1011030110	2	19:1,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	73	255	0	1	ПУ базы (кр.) фактическое
1	1012010110	2	19:3,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	86	255	0	1	ПУ полка,части (кр.) салат.
1	1012010110	2	19:5,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	85	255	0	1	ПУ полка,части (кр.) оранж.
1	1012010110	2	19:7,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	84	255	0	1	ПУ полка,части (кр.) желт.
1	1012010110	2	19:6,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	83	255	0	1	ПУ полка,части (кр.) розов.
1	1012010110	2	19:4,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	82	255	0	1	ПУ полка,части (кр.) фиолет.
1	1012010110	2	19:2,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	81	255	0	1	ПУ полка,части (кр.) планир.
1	1012010110	2	19:1,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	80	255	0	1	ПУ полка,части (кр.) фактическое
1	1012030110	2	19:3,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	93	255	0	1	ПУ полка,части (черн.) салат.
1	1012030110	2	19:5,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	92	255	0	1	ПУ полка,части (черн.) оранж.
1	1012030110	2	19:7,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	91	255	0	1	ПУ полка,части (черн.) желт.
1	1012030110	2	19:6,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	90	255	0	1	ПУ полка,части (черн.) розов.
1	1012030110	2	19:4,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	89	255	0	1	ПУ полка,части (черн.) фиолет.
1	1012030110	2	19:2,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	88	255	0	1	ПУ полка,части (черн.) планир..
1	1012030110	2	19:1,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	87	255	0	1	ПУ полка,части (черн.) фактическое
1	1013010110	2	19,130,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	94	255	0	1	ПУ ТУЦ, ОУЦ, БХВТ (кр.)
1	1013030110	2	19,130,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	95	255	0	1	ПУ ТУЦ, ОУЦ, БХВТ (черн.)
1	1014010110	2	1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	96	12	0	1	ПУ ВК области, г.Минска
1	1015010110	2	19:3,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	103	255	1	1	КП батальона (кр.) салат.
1	1015010110	2	19:5,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	102	255	1	1	КП батальона (кр.) оранж.
1	1015010110	2	19:7,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	101	255	1	1	КП батальона (кр.) желт.
1	1015010110	2	19:6,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	100	255	1	1	КП батальона (кр.) розов.
1	1015010110	2	19:4,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	99	255	1	1	КП батальона (кр.) фиолет.
1	1015010110	2	19:2,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	98	255	1	1	КП батальона (кр.) планир.
1	1015010110	2	19:1,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	97	255	1	1	КП батальона (кр.) фактическое
1	1015030110	2	19:3,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	110	255	1	1	КП батальона (черн.) салат.
1	1015030110	2	19:5,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	109	255	1	1	КП батальона (черн.) оранж.
1	1015030110	2	19:7,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	108	255	1	1	КП батальона (черн.) желт.
1	1015030110	2	19:6,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	107	255	1	1	КП батальона (черн.) розов.
1	1015030110	2	19:4,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	106	255	1	1	КП батальона (черн.) фиолет.
1	1015030110	2	19:2,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	105	255	1	1	КП батальона (черн.) планир.
1	1015030110	2	19:1,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	104	255	1	1	КП батальона (черн.) фактическое
1	1017010110	2	19:3,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	117	255	1	1	КНП роты (кр.) салат.
1	1017010110	2	19:5,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	116	255	1	1	КНП роты (кр.) оранж.
1	1017010110	2	19:7,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	115	255	1	1	КНП роты (кр.) желт.
1	1017010110	2	19:6,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	114	255	1	1	КНП роты (кр.) розов.
1	1017010110	2	19:4,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	113	255	1	1	КНП роты (кр.) фиолет.
1	1017010110	2	19:2,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	112	255	1	1	КНП роты (кр.) планир.
1	1017010110	2	19:1,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	111	255	1	1	КНП роты (кр.) фактическое
1	1017010210	2	19:3,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	124	255	2	1	КНП взвода (кр.) салат.
1	1017010210	2	19:5,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	123	255	2	1	КНП взвода (кр.) оранж.
1	1017010210	2	19:7,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	122	255	2	1	КНП взвода (кр.) желт.
1	1017010210	2	19:6,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	121	255	2	1	КНП взвода (кр.) розов.
1	1017010210	2	19:4,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	120	255	2	1	КНП взвода (кр.) фиолет.
1	1017010210	2	19:2,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	119	255	2	1	КНП взвода (кр.) планир.
1	1017010210	2	19:1,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	118	255	2	1	КНП взвода (кр.) фактическое
1	1017030110	2	19:3,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	131	255	1	1	КНП роты (черн.) салат.
1	1017030110	2	19:5,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	130	255	1	1	КНП роты (черн.) оранж.
1	1017030110	2	19:7,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	129	255	1	1	КНП роты (черн.) желт.
1	1017030110	2	19:6,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	128	255	1	1	КНП роты (черн.) розов.
1	1017030110	2	19:4,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	127	255	1	1	КНП роты (черн.) фиолет.
1	1017030110	2	19:2,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	126	255	1	1	КНП роты (черн.) планир.
1	1017030110	2	19:1,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	125	255	1	1	КНП роты (черн.) фактическое
1	1017030210	2	19:3,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	138	255	2	1	КНП взвода (черн.) салат.
1	1017030210	2	19:5,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	137	255	2	1	КНП взвода (черн.) оранж.
1	1017030210	2	19:7,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	136	255	2	1	КНП взвода (черн.) желт.
1	1017030210	2	19:6,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	135	255	2	1	КНП взвода (черн.) розов.
1	1017030210	2	19:4,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	134	255	2	1	КНП взвода (черн.) фиолет.
1	1017030210	2	19:2,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	133	255	2	1	КНП взвода (черн.) планир.
1	1017030210	2	19:1,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	132	255	2	1	КНП взвода (черн.) фактическое
1	1018010110	2	19:3,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	145	255	1	1	НП (кр.) салат.
1	1018010110	2	19:5,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	144	255	1	1	НП (кр.) оранж.
1	1018010110	2	19:7,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	143	255	1	1	НП (кр.) желт.
1	1018010110	2	19:6,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	142	255	1	1	НП (кр.) розов.
1	1018010110	2	19:4,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	141	255	1	1	НП (кр.) фиолет.
1	1018010110	2	19:2,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	140	255	1	1	НП (кр.) планир.
1	1018010110	2	19:1,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	139	255	1	1	НП (кр.) фактическое
1	1018030110	2	19:3,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	152	255	1	1	НП (черн.) салат.
1	1018030110	2	19:5,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	151	255	1	1	НП (черн.) оранж.
1	1018030110	2	19:7,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	150	255	1	1	НП (черн.) желт.
1	1018030110	2	19:6,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	149	255	1	1	НП (черн.) розов.
1	1018030110	2	19:4,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	148	255	1	1	НП (черн.) фиолет.
1	1018030110	2	19:2,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	147	255	1	1	НП (черн.) планир.
1	1018030110	2	19:1,1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	146	255	1	1	НП (черн.) фактическое
1	1021010210	2	1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	153	255	0	1	Оперативная группа
1	1026010110	2	19:3,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	160	255	1	1	Смеш.зенитно-ракетн.гр. салат.
1	1026010110	2	19:5,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	159	255	1	1	Смеш.зенитно-ракетн.гр. оранж.
1	1026010110	2	19:7,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	158	255	1	1	Смеш.зенитно-ракетн.гр. желт.
1	1026010110	2	19:6,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	157	255	1	1	Смеш.зенитно-ракетн.гр. розов.
1	1026010110	2	19:4,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	156	255	1	1	Смеш.зенитно-ракетн.гр. фиол.
1	1026010110	2	19:2,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	155	255	1	1	Смеш.зенитно-ракетн.гр. планир.
1	1026010110	2	19:1,1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	154	255	1	1	Смеш.зенитно-ракетн.гр. фактическое
1	1027010110	2	1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	167	12	1	1	ПУ полка резерва
1	1027010210	2	1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	168	12	1	1	ПУ полка кадра (кр.)
1	1027030210	2	1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	168	0	1	1	ПУ полка кадра (черн.)
1	1028010110	2	1100:1,	1,2,3,9,10,20,29,108,20101,31001,31002,31007,	11	10	170	12	0	1	РВК, ГВК
1	1029010110	2	1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	171	12	0	1	Признак ПУ защищен.стац-й (кр.)
1	1029010210	3	1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	12	3	2	12	0	1	Флагшток старшего КП (кр.)
1	1029010310	3	1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	12	3	2	12	0	1	Линия выноски (кр.)
1	1029010410	2	1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	172	12	1	1	Признак оснащения АСУ (кр.)
1	1029030110	2	1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	11	9	171	0	1	1	Признак ПУ защищен.стац-й (черн.)
1	1029030210	3	1100:1,	1,3,9,10,20,29,108,20101,31001,31002,31007,	12	3	2	0	0	1	Флагшток старшего КП (черн.)
